Profile_Number,Comments,Device_clock_kHz,Use_Ext_LO1,External_LO1_freqkHz,Use_Ext_LO2,External_LO2_freqkHz,Radio_Seq_Enable,Radio_Seq_Numerology,Radio_Seq_SSB_Sync_Period_ms,Radio_Seq_SSB_Sync_Mode,TxRx0_Channel_assign,TxRx0_is_TDD,Tx0_Carrier0_Input_Sample_Rate_kHz,Tx0_Carrier0_Input_Signal_BW_kHz,Tx0_Carrier0_RF_center_freq_kHz,Tx0_Carrier0_Filter_Decimation_Ratio,Tx0_Carrier0_Filter_Taps,Tx0_Carrier1_Input_Sample_Rate_kHz,Tx0_Carrier1_Input_Signal_BW_kHz,Tx0_Carrier1_RF_center_freq_kHz,Tx0_Carrier1_Filter_Decimation_Ratio,Tx0_Carrier1_Filter_Taps,Tx0_Carrier2_Input_Sample_Rate_kHz,Tx0_Carrier2_Input_Signal_BW_kHz,Tx0_Carrier2_RF_center_freq_kHz,Tx0_Carrier2_Filter_Decimation_Ratio,Tx0_Carrier2_Filter_Taps,Tx0_Carrier3_Input_Sample_Rate_kHz,Tx0_Carrier3_Input_Signal_BW_kHz,Tx0_Carrier3_RF_center_freq_kHz,Tx0_Carrier3_Filter_Decimation_Ratio,Tx0_Carrier3_Filter_Taps,Tx0_Carrier4_Input_Sample_Rate_kHz,Tx0_Carrier4_Input_Signal_BW_kHz,Tx0_Carrier4_RF_center_freq_kHz,Tx0_Carrier4_Filter_Decimation_Ratio,Tx0_Carrier4_Filter_Taps,Tx0_Carrier5_Input_Sample_Rate_kHz,Tx0_Carrier5_Input_Signal_BW_kHz,Tx0_Carrier5_RF_center_freq_kHz,Tx0_Carrier5_Filter_Decimation_Ratio,Tx0_Carrier5_Filter_Taps,Tx0_Carrier6_Input_Sample_Rate_kHz,Tx0_Carrier6_Input_Signal_BW_kHz,Tx0_Carrier6_RF_center_freq_kHz,Tx0_Carrier6_Filter_Decimation_Ratio,Tx0_Carrier6_Filter_Taps,Tx0_Carrier7_Input_Sample_Rate_kHz,Tx0_Carrier7_Input_Signal_BW_kHz,Tx0_Carrier7_RF_center_freq_kHz,Tx0_Carrier7_Filter_Decimation_Ratio,Tx0_Carrier7_Filter_Taps,Tx0_Band0_Synthesis_BW_Lower_edgekHz,Tx0_Band0_Synthesis_BW_Upper_edge_kHz,DPD_on_chip_0,Tx0_DPD_Actuater_Rate_kHz,Tx0_Static_Delay_ns,Tx0_CFR0_Enable,Tx0_CFR0_Pulse_Length,Tx0_CFR0_Engines,Tx0_CFR0_Delay_0,Tx0_CFR0_Delay_1,Tx0_CFR0_Delay_2,Tx0_CFR0_EVM_Weight_0,Tx0_CFR0_EVM_Weight_1,Tx0_CFR0_EVM_Weight_2,Tx0_CFR0_EVM_Weight_3,Tx0_CFR0_EVM_Weight_4,Tx0_CFR0_EVM_Weight_5,Tx0_CFR0_EVM_Weight_6,Tx0_CFR0_EVM_Weight_7,Tx0_CFR1_Enable,Tx0_CFR1_Pulse_Length,Tx0_CFR1_Engines,Tx0_CFR1_Delay_0,Tx0_CFR1_Delay_1,Tx0_CFR1_Delay_2,Tx0_CFR1_EVM_Weight_0,Tx0_CFR1_EVM_Weight_1,Tx0_CFR1_EVM_Weight_2,Tx0_CFR1_EVM_Weight_3,Tx0_CFR1_EVM_Weight_4,Tx0_CFR1_EVM_Weight_5,Tx0_CFR1_EVM_Weight_6,Tx0_CFR1_EVM_Weight_7,Tx0_LO_frequency_kHz,Tx0_LO_choice,Rx0_Carrier0_Input_Sample_Rate_kHz,Rx0_Carrier0_Input_Signal_BW_kHz,Rx0_Carrier0_RF_center_freq_kHz,Rx0_Carrier0_Filter_Interpolation_Ratio,Rx0_Carrier0_Filter_Taps,Rx0_Carrier1_Input_Sample_Rate_kHz,Rx0_Carrier1_Input_Signal_BW_kHz,Rx0_Carrier1_RF_center_freq_kHz,Rx0_Carrier1_Filter_Interpolation_Ratio,Rx0_Carrier1_Filter_Taps,Rx0_Carrier2_Input_Sample_Rate_kHz,Rx0_Carrier2_Input_Signal_BW_kHz,Rx0_Carrier2_RF_center_freq_kHz,Rx0_Carrier2_Filter_Interpolation_Ratio,Rx0_Carrier2_Filter_Taps,Rx0_Carrier3_Input_Sample_Rate_kHz,Rx0_Carrier3_Input_Signal_BW_kHz,Rx0_Carrier3_RF_center_freq_kHz,Rx0_Carrier3_Filter_Interpolation_Ratio,Rx0_Carrier3_Filter_Taps,Rx0_Carrier4_Input_Sample_Rate_kHz,Rx0_Carrier4_Input_Signal_BW_kHz,Rx0_Carrier4_RF_center_freq_kHz,Rx0_Carrier4_Filter_Interpolation_Ratio,Rx0_Carrier4_Filter_Taps,Rx0_Carrier5_Input_Sample_Rate_kHz,Rx0_Carrier5_Input_Signal_BW_kHz,Rx0_Carrier5_RF_center_freq_kHz,Rx0_Carrier5_Filter_Interpolation_Ratio,Rx0_Carrier5_Filter_Taps,Rx0_Carrier6_Input_Sample_Rate_kHz,Rx0_Carrier6_Input_Signal_BW_kHz,Rx0_Carrier6_RF_center_freq_kHz,Rx0_Carrier6_Filter_Interpolation_Ratio,Rx0_Carrier6_Filter_Taps,Rx0_Carrier7_Input_Sample_Rate_kHz,Rx0_Carrier7_Input_Signal_BW_kHz,Rx0_Carrier7_RF_center_freq_kHz,Rx0_Carrier7_Filter_Interpolation_Ratio,Rx0_Carrier7_Filter_Taps,Rx0_LO_frequency_kHz,Rx0_LO_choice,TxRx1_Channel_assign,TxRx1_is_TDD,Tx1_Carrier0_Input_Sample_Rate_kHz,Tx1_Carrier0_Input_Signal_BW_kHz,Tx1_Carrier0_RF_center_freq_kHz,Tx1_Carrier0_Filter_Decimation_Ratio,Tx1_Carrier0_Filter_Taps,Tx1_Carrier1_Input_Sample_Rate_kHz,Tx1_Carrier1_Input_Signal_BW_kHz,Tx1_Carrier1_RF_center_freq_kHz,Tx1_Carrier1_Filter_Decimation_Ratio,Tx1_Carrier1_Filter_Taps,Tx1_Carrier2_Input_Sample_Rate_kHz,Tx1_Carrier2_Input_Signal_BW_kHz,Tx1_Carrier2_RF_center_freq_kHz,Tx1_Carrier2_Filter_Decimation_Ratio,Tx1_Carrier2_Filter_Taps,Tx1_Carrier3_Input_Sample_Rate_kHz,Tx1_Carrier3_Input_Signal_BW_kHz,Tx1_Carrier3_RF_center_freq_kHz,Tx1_Carrier3_Filter_Decimation_Ratio,Tx1_Carrier3_Filter_Taps,Tx1_Carrier4_Input_Sample_Rate_kHz,Tx1_Carrier4_Input_Signal_BW_kHz,Tx1_Carrier4_RF_center_freq_kHz,Tx1_Carrier4_Filter_Decimation_Ratio,Tx1_Carrier4_Filter_Taps,Tx1_Carrier5_Input_Sample_Rate_kHz,Tx1_Carrier5_Input_Signal_BW_kHz,Tx1_Carrier5_RF_center_freq_kHz,Tx1_Carrier5_Filter_Decimation_Ratio,Tx1_Carrier5_Filter_Taps,Tx1_Carrier6_Input_Sample_Rate_kHz,Tx1_Carrier6_Input_Signal_BW_kHz,Tx1_Carrier6_RF_center_freq_kHz,Tx1_Carrier6_Filter_Decimation_Ratio,Tx1_Carrier6_Filter_Taps,Tx1_Carrier7_Input_Sample_Rate_kHz,Tx1_Carrier7_Input_Signal_BW_kHz,Tx1_Carrier7_RF_center_freq_kHz,Tx1_Carrier7_Filter_Decimation_Ratio,Tx1_Carrier7_Filter_Taps,Tx1_Band0_Synthesis_BW_Lower_edgekHz,Tx1_Band0_Synthesis_BW_Upper_edge_kHz,DPD_on_chip_1,Tx1_DPD_Actuater_Rate_kHz,Tx1_Static_Delay_ns,Tx1_CFR0_Enable,Tx1_CFR0_Pulse_Length,Tx1_CFR0_Engines,Tx1_CFR0_Delay_0,Tx1_CFR0_Delay_1,Tx1_CFR0_Delay_2,Tx1_CFR0_EVM_Weight_0,Tx1_CFR0_EVM_Weight_1,Tx1_CFR0_EVM_Weight_2,Tx1_CFR0_EVM_Weight_3,Tx1_CFR0_EVM_Weight_4,Tx1_CFR0_EVM_Weight_5,Tx1_CFR0_EVM_Weight_6,Tx1_CFR0_EVM_Weight_7,Tx1_CFR1_Enable,Tx1_CFR1_Pulse_Length,Tx1_CFR1_Engines,Tx1_CFR1_Delay_0,Tx1_CFR1_Delay_1,Tx1_CFR1_Delay_2,Tx1_CFR1_EVM_Weight_0,Tx1_CFR1_EVM_Weight_1,Tx1_CFR1_EVM_Weight_2,Tx1_CFR1_EVM_Weight_3,Tx1_CFR1_EVM_Weight_4,Tx1_CFR1_EVM_Weight_5,Tx1_CFR1_EVM_Weight_6,Tx1_CFR1_EVM_Weight_7,Tx1_LO_frequency_kHz,Tx1_LO_choice,Rx1_Carrier0_Input_Sample_Rate_kHz,Rx1_Carrier0_Input_Signal_BW_kHz,Rx1_Carrier0_RF_center_freq_kHz,Rx1_Carrier0_Filter_Interpolation_Ratio,Rx1_Carrier0_Filter_Taps,Rx1_Carrier1_Input_Sample_Rate_kHz,Rx1_Carrier1_Input_Signal_BW_kHz,Rx1_Carrier1_RF_center_freq_kHz,Rx1_Carrier1_Filter_Interpolation_Ratio,Rx1_Carrier1_Filter_Taps,Rx1_Carrier2_Input_Sample_Rate_kHz,Rx1_Carrier2_Input_Signal_BW_kHz,Rx1_Carrier2_RF_center_freq_kHz,Rx1_Carrier2_Filter_Interpolation_Ratio,Rx1_Carrier2_Filter_Taps,Rx1_Carrier3_Input_Sample_Rate_kHz,Rx1_Carrier3_Input_Signal_BW_kHz,Rx1_Carrier3_RF_center_freq_kHz,Rx1_Carrier3_Filter_Interpolation_Ratio,Rx1_Carrier3_Filter_Taps,Rx1_Carrier4_Input_Sample_Rate_kHz,Rx1_Carrier4_Input_Signal_BW_kHz,Rx1_Carrier4_RF_center_freq_kHz,Rx1_Carrier4_Filter_Interpolation_Ratio,Rx1_Carrier4_Filter_Taps,Rx1_Carrier5_Input_Sample_Rate_kHz,Rx1_Carrier5_Input_Signal_BW_kHz,Rx1_Carrier5_RF_center_freq_kHz,Rx1_Carrier5_Filter_Interpolation_Ratio,Rx1_Carrier5_Filter_Taps,Rx1_Carrier6_Input_Sample_Rate_kHz,Rx1_Carrier6_Input_Signal_BW_kHz,Rx1_Carrier6_RF_center_freq_kHz,Rx1_Carrier6_Filter_Interpolation_Ratio,Rx1_Carrier6_Filter_Taps,Rx1_Carrier7_Input_Sample_Rate_kHz,Rx1_Carrier7_Input_Signal_BW_kHz,Rx1_Carrier7_RF_center_freq_kHz,Rx1_Carrier7_Filter_Interpolation_Ratio,Rx1_Carrier7_Filter_Taps,Rx1_LO_frequency_kHz,Rx1_LO_choice,TxRx2_Channel_assign,TxRx2_is_TDD,Tx2_Carrier0_Input_Sample_Rate_kHz,Tx2_Carrier0_Input_Signal_BW_kHz,Tx2_Carrier0_RF_center_freq_kHz,Tx2_Carrier0_Filter_Decimation_Ratio,Tx2_Carrier0_Filter_Taps,Tx2_Carrier1_Input_Sample_Rate_kHz,Tx2_Carrier1_Input_Signal_BW_kHz,Tx2_Carrier1_RF_center_freq_kHz,Tx2_Carrier1_Filter_Decimation_Ratio,Tx2_Carrier1_Filter_Taps,Tx2_Carrier2_Input_Sample_Rate_kHz,Tx2_Carrier2_Input_Signal_BW_kHz,Tx2_Carrier2_RF_center_freq_kHz,Tx2_Carrier2_Filter_Decimation_Ratio,Tx2_Carrier2_Filter_Taps,Tx2_Carrier3_Input_Sample_Rate_kHz,Tx2_Carrier3_Input_Signal_BW_kHz,Tx2_Carrier3_RF_center_freq_kHz,Tx2_Carrier3_Filter_Decimation_Ratio,Tx2_Carrier3_Filter_Taps,Tx2_Carrier4_Input_Sample_Rate_kHz,Tx2_Carrier4_Input_Signal_BW_kHz,Tx2_Carrier4_RF_center_freq_kHz,Tx2_Carrier4_Filter_Decimation_Ratio,Tx2_Carrier4_Filter_Taps,Tx2_Carrier5_Input_Sample_Rate_kHz,Tx2_Carrier5_Input_Signal_BW_kHz,Tx2_Carrier5_RF_center_freq_kHz,Tx2_Carrier5_Filter_Decimation_Ratio,Tx2_Carrier5_Filter_Taps,Tx2_Carrier6_Input_Sample_Rate_kHz,Tx2_Carrier6_Input_Signal_BW_kHz,Tx2_Carrier6_RF_center_freq_kHz,Tx2_Carrier6_Filter_Decimation_Ratio,Tx2_Carrier6_Filter_Taps,Tx2_Carrier7_Input_Sample_Rate_kHz,Tx2_Carrier7_Input_Signal_BW_kHz,Tx2_Carrier7_RF_center_freq_kHz,Tx2_Carrier7_Filter_Decimation_Ratio,Tx2_Carrier7_Filter_Taps,Tx2_Band0_Synthesis_BW_Lower_edgekHz,Tx2_Band0_Synthesis_BW_Upper_edge_kHz,DPD_on_chip_2,Tx2_DPD_Actuater_Rate_kHz,Tx2_Static_Delay_ns,Tx2_CFR0_Enable,Tx2_CFR0_Pulse_Length,Tx2_CFR0_Engines,Tx2_CFR0_Delay_0,Tx2_CFR0_Delay_1,Tx2_CFR0_Delay_2,Tx2_CFR0_EVM_Weight_0,Tx2_CFR0_EVM_Weight_1,Tx2_CFR0_EVM_Weight_2,Tx2_CFR0_EVM_Weight_3,Tx2_CFR0_EVM_Weight_4,Tx2_CFR0_EVM_Weight_5,Tx2_CFR0_EVM_Weight_6,Tx2_CFR0_EVM_Weight_7,Tx2_CFR1_Enable,Tx2_CFR1_Pulse_Length,Tx2_CFR1_Engines,Tx2_CFR1_Delay_0,Tx2_CFR1_Delay_1,Tx2_CFR1_Delay_2,Tx2_CFR1_EVM_Weight_0,Tx2_CFR1_EVM_Weight_1,Tx2_CFR1_EVM_Weight_2,Tx2_CFR1_EVM_Weight_3,Tx2_CFR1_EVM_Weight_4,Tx2_CFR1_EVM_Weight_5,Tx2_CFR1_EVM_Weight_6,Tx2_CFR1_EVM_Weight_7,Tx2_LO_frequency_kHz,Tx2_LO_choice,Rx2_Carrier0_Input_Sample_Rate_kHz,Rx2_Carrier0_Input_Signal_BW_kHz,Rx2_Carrier0_RF_center_freq_kHz,Rx2_Carrier0_Filter_Interpolation_Ratio,Rx2_Carrier0_Filter_Taps,Rx2_Carrier1_Input_Sample_Rate_kHz,Rx2_Carrier1_Input_Signal_BW_kHz,Rx2_Carrier1_RF_center_freq_kHz,Rx2_Carrier1_Filter_Interpolation_Ratio,Rx2_Carrier1_Filter_Taps,Rx2_Carrier2_Input_Sample_Rate_kHz,Rx2_Carrier2_Input_Signal_BW_kHz,Rx2_Carrier2_RF_center_freq_kHz,Rx2_Carrier2_Filter_Interpolation_Ratio,Rx2_Carrier2_Filter_Taps,Rx2_Carrier3_Input_Sample_Rate_kHz,Rx2_Carrier3_Input_Signal_BW_kHz,Rx2_Carrier3_RF_center_freq_kHz,Rx2_Carrier3_Filter_Interpolation_Ratio,Rx2_Carrier3_Filter_Taps,Rx2_Carrier4_Input_Sample_Rate_kHz,Rx2_Carrier4_Input_Signal_BW_kHz,Rx2_Carrier4_RF_center_freq_kHz,Rx2_Carrier4_Filter_Interpolation_Ratio,Rx2_Carrier4_Filter_Taps,Rx2_Carrier5_Input_Sample_Rate_kHz,Rx2_Carrier5_Input_Signal_BW_kHz,Rx2_Carrier5_RF_center_freq_kHz,Rx2_Carrier5_Filter_Interpolation_Ratio,Rx2_Carrier5_Filter_Taps,Rx2_Carrier6_Input_Sample_Rate_kHz,Rx2_Carrier6_Input_Signal_BW_kHz,Rx2_Carrier6_RF_center_freq_kHz,Rx2_Carrier6_Filter_Interpolation_Ratio,Rx2_Carrier6_Filter_Taps,Rx2_Carrier7_Input_Sample_Rate_kHz,Rx2_Carrier7_Input_Signal_BW_kHz,Rx2_Carrier7_RF_center_freq_kHz,Rx2_Carrier7_Filter_Interpolation_Ratio,Rx2_Carrier7_Filter_Taps,Rx2_LO_frequency_kHz,Rx2_LO_choice,TxRx3_Channel_assign,TxRx3_is_TDD,Tx3_Carrier0_Input_Sample_Rate_kHz,Tx3_Carrier0_Input_Signal_BW_kHz,Tx3_Carrier0_RF_center_freq_kHz,Tx3_Carrier0_Filter_Decimation_Ratio,Tx3_Carrier0_Filter_Taps,Tx3_Carrier1_Input_Sample_Rate_kHz,Tx3_Carrier1_Input_Signal_BW_kHz,Tx3_Carrier1_RF_center_freq_kHz,Tx3_Carrier1_Filter_Decimation_Ratio,Tx3_Carrier1_Filter_Taps,Tx3_Carrier2_Input_Sample_Rate_kHz,Tx3_Carrier2_Input_Signal_BW_kHz,Tx3_Carrier2_RF_center_freq_kHz,Tx3_Carrier2_Filter_Decimation_Ratio,Tx3_Carrier2_Filter_Taps,Tx3_Carrier3_Input_Sample_Rate_kHz,Tx3_Carrier3_Input_Signal_BW_kHz,Tx3_Carrier3_RF_center_freq_kHz,Tx3_Carrier3_Filter_Decimation_Ratio,Tx3_Carrier3_Filter_Taps,Tx3_Carrier4_Input_Sample_Rate_kHz,Tx3_Carrier4_Input_Signal_BW_kHz,Tx3_Carrier4_RF_center_freq_kHz,Tx3_Carrier4_Filter_Decimation_Ratio,Tx3_Carrier4_Filter_Taps,Tx3_Carrier5_Input_Sample_Rate_kHz,Tx3_Carrier5_Input_Signal_BW_kHz,Tx3_Carrier5_RF_center_freq_kHz,Tx3_Carrier5_Filter_Decimation_Ratio,Tx3_Carrier5_Filter_Taps,Tx3_Carrier6_Input_Sample_Rate_kHz,Tx3_Carrier6_Input_Signal_BW_kHz,Tx3_Carrier6_RF_center_freq_kHz,Tx3_Carrier6_Filter_Decimation_Ratio,Tx3_Carrier6_Filter_Taps,Tx3_Carrier7_Input_Sample_Rate_kHz,Tx3_Carrier7_Input_Signal_BW_kHz,Tx3_Carrier7_RF_center_freq_kHz,Tx3_Carrier7_Filter_Decimation_Ratio,Tx3_Carrier7_Filter_Taps,Tx3_Band0_Synthesis_BW_Lower_edgekHz,Tx3_Band0_Synthesis_BW_Upper_edge_kHz,DPD_on_chip_3,Tx3_DPD_Actuater_Rate_kHz,Tx3_Static_Delay_ns,Tx3_CFR0_Enable,Tx3_CFR0_Pulse_Length,Tx3_CFR0_Engines,Tx3_CFR0_Delay_0,Tx3_CFR0_Delay_1,Tx3_CFR0_Delay_2,Tx3_CFR0_EVM_Weight_0,Tx3_CFR0_EVM_Weight_1,Tx3_CFR0_EVM_Weight_2,Tx3_CFR0_EVM_Weight_3,Tx3_CFR0_EVM_Weight_4,Tx3_CFR0_EVM_Weight_5,Tx3_CFR0_EVM_Weight_6,Tx3_CFR0_EVM_Weight_7,Tx3_CFR1_Enable,Tx3_CFR1_Pulse_Length,Tx3_CFR1_Engines,Tx3_CFR1_Delay_0,Tx3_CFR1_Delay_1,Tx3_CFR1_Delay_2,Tx3_CFR1_EVM_Weight_0,Tx3_CFR1_EVM_Weight_1,Tx3_CFR1_EVM_Weight_2,Tx3_CFR1_EVM_Weight_3,Tx3_CFR1_EVM_Weight_4,Tx3_CFR1_EVM_Weight_5,Tx3_CFR1_EVM_Weight_6,Tx3_CFR1_EVM_Weight_7,Tx3_LO_frequency_kHz,Tx3_LO_choice,Rx3_Carrier0_Input_Sample_Rate_kHz,Rx3_Carrier0_Input_Signal_BW_kHz,Rx3_Carrier0_RF_center_freq_kHz,Rx3_Carrier0_Filter_Interpolation_Ratio,Rx3_Carrier0_Filter_Taps,Rx3_Carrier1_Input_Sample_Rate_kHz,Rx3_Carrier1_Input_Signal_BW_kHz,Rx3_Carrier1_RF_center_freq_kHz,Rx3_Carrier1_Filter_Interpolation_Ratio,Rx3_Carrier1_Filter_Taps,Rx3_Carrier2_Input_Sample_Rate_kHz,Rx3_Carrier2_Input_Signal_BW_kHz,Rx3_Carrier2_RF_center_freq_kHz,Rx3_Carrier2_Filter_Interpolation_Ratio,Rx3_Carrier2_Filter_Taps,Rx3_Carrier3_Input_Sample_Rate_kHz,Rx3_Carrier3_Input_Signal_BW_kHz,Rx3_Carrier3_RF_center_freq_kHz,Rx3_Carrier3_Filter_Interpolation_Ratio,Rx3_Carrier3_Filter_Taps,Rx3_Carrier4_Input_Sample_Rate_kHz,Rx3_Carrier4_Input_Signal_BW_kHz,Rx3_Carrier4_RF_center_freq_kHz,Rx3_Carrier4_Filter_Interpolation_Ratio,Rx3_Carrier4_Filter_Taps,Rx3_Carrier5_Input_Sample_Rate_kHz,Rx3_Carrier5_Input_Signal_BW_kHz,Rx3_Carrier5_RF_center_freq_kHz,Rx3_Carrier5_Filter_Interpolation_Ratio,Rx3_Carrier5_Filter_Taps,Rx3_Carrier6_Input_Sample_Rate_kHz,Rx3_Carrier6_Input_Signal_BW_kHz,Rx3_Carrier6_RF_center_freq_kHz,Rx3_Carrier6_Filter_Interpolation_Ratio,Rx3_Carrier6_Filter_Taps,Rx3_Carrier7_Input_Sample_Rate_kHz,Rx3_Carrier7_Input_Signal_BW_kHz,Rx3_Carrier7_RF_center_freq_kHz,Rx3_Carrier7_Filter_Interpolation_Ratio,Rx3_Carrier7_Filter_Taps,Rx3_LO_frequency_kHz,Rx3_LO_choice,ORx0_enabled,Orx0_Output_Rate_kHz,Orx0_profile_assign,ORx0_deinterleave_mode,ORx1_enabled,Orx1_Output_Rate_kHz,Orx1_profile_assign,ORx1_deinterleave_mode,DFRM0_M,DFRM0_Conv_assignment,DFRM0_Channel_0_Carrier_assignment,DFRM0_Channel_1_Carrier_assignment,DFRM0_Channel_2_Carrier_assignment,DFRM0_Channel_3_Carrier_assignment,DFRM0_Channel_4_Carrier_assignment,DFRM0_Channel_5_Carrier_assignment,DFRM0_Channel_6_Carrier_assignment,DFRM0_Channel_7_Carrier_assignment,DFRM1_M,DFRM1_Conv_assignment,DFRM1_Channel_0_Carrier_assignment,DFRM1_Channel_1_Carrier_assignment,DFRM1_Channel_2_Carrier_assignment,DFRM1_Channel_3_Carrier_assignment,DFRM1_Channel_4_Carrier_assignment,DFRM1_Channel_5_Carrier_assignment,DFRM1_Channel_6_Carrier_assignment,DFRM1_Channel_7_Carrier_assignment,FRM0_M,FRM0_Conv_assignment,FRM0_Channel_0_Carrier_assignment,FRM0_Channel_1_Carrier_assignment,FRM0_Channel_2_Carrier_assignment,FRM0_Channel_3_Carrier_assignment,FRM0_Channel_4_Carrier_assignment,FRM0_Channel_5_Carrier_assignment,FRM0_Channel_6_Carrier_assignment,FRM0_Channel_7_Carrier_assignment,FRM1_M,FRM1_Conv_assignment,FRM1_Channel_0_Carrier_assignment,FRM1_Channel_1_Carrier_assignment,FRM1_Channel_2_Carrier_assignment,FRM1_Channel_3_Carrier_assignment,FRM1_Channel_4_Carrier_assignment,FRM1_Channel_5_Carrier_assignment,FRM1_Channel_6_Carrier_assignment,FRM1_Channel_7_Carrier_assignment,FRM2_M,FRM2_Conv_assignment,FRM2_Channel_0_Carrier_assignment,FRM2_Channel_1_Carrier_assignment,FRM2_Channel_2_Carrier_assignment,FRM2_Channel_3_Carrier_assignment,FRM2_Channel_4_Carrier_assignment,FRM2_Channel_5_Carrier_assignment,FRM2_Channel_6_Carrier_assignment,FRM2_Channel_7_Carrier_assignment,Enable_204C,DFRM0_Np,DFRM1_Np,FRM0_Np,FRM1_Np,FRM2_Np,DFRM0_L,DFRM1_L,FRM0_L,FRM1_L,FRM2_L,DFRM0_Lane_assign,DFRM1_Lane_assign,FRM0_Lane_assign,FRM1_Lane_assign,FRM2_Lane_assign,DFRM0_K,DFRM1_K,FRM0_K,FRM1_K,FRM2_K,DFRM0_E,DFRM1_E,FRM0_E,FRM1_E,FRM2_E,DFRM0_S,DFRM1_S,FRM0_S,FRM1_S,FRM2_S,FRM0_LS_enable,FRM0_LS_M,FRM0_LS_Conv_Assign,LS_FRM0_S,LS_FRM0_Np,LS_FRM0_K,FRM1_LS_enable,FRM1_LS_M,FRM1_LS_Conv_Assign,LS_FRM1_S,LS_FRM1_Np,LS_FRM1_K
0,,122880,1,12000000,0,0,0,0,0,0,15,1,30720,20000,2750000,1,2,30720,20000,2770000,1,2,30720,20000,2790000,1,2,30720,20000,2810000,1,2,30720,20000,2830000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730000,2850000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600000,1,30720,20000,1510000,1,2,30720,20000,1530000,1,2,30720,20000,1550000,1,2,30720,20000,1570000,1,2,30720,20000,1590000,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300000,1,240,1,122880,60000,1605000,1,0,30720,20000,1565000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1495000,1695000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,122880,100000,1300000,1,0,30720,20000,1420000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,0,1,122880,60000,2850000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000,2900000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245760,200000,2800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122880,80000,2800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750000,2850000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122880,100000,2800000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491520,1,1,1,983040,2,1,40,85,31,31,31,31,0,0,0,0,40,21760,0,0,0,0,3,3,3,3,40,85,31,31,31,31,0,0,0,0,40,21760,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,1,16,16,16,16,16,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,0
